Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Submission Date,Latitude,Longitude,NLPScore,CVsim,distance,time
1644,{BC4B7E0C-3533-452C-A0B7-1746AB2AAE58},2020/7/19,Found this alive on a railroad tie right by a bee nest.,Negative ID,2020/7/19,47.299773,-122.371256,0.388671068,0.000317231,0.339711831,0.002016269
1645,{890B365E-6CCD-4F46-B9A9-B1E9B80E88B1},2020/7/19, ,Unverified,2020/7/19,47.034729,-122.923762,0.329197461,0.5,0.408037816,0.002016269
1646,{A3EE3E98-7E08-4057-8E97-CFC144F6EFC8},2020/7/18,"One insect, at least two inches long, flying around front yard. Much larger and longer lower body than a bumble bee. Didn’t see face. Flew away before I could get picture",Unverified,2020/7/19,47.767671,-122.280579,0.427521542,0.5,0.23305492,0.002085796
1647,{3BE70A45-6DD4-45EC-BE41-D314B901D2FE},2020/7/18, ,Unverified,2020/7/19,47.590535,-122.67166,0.329197461,0.5,0.275550678,0.002085796
1648,{65DCBDF4-649C-4A2E-A1AE-003032E8ACCE},2020/7/19,"About 2 inches long, orange face",Unverified,2020/7/19,46.60448,-120.50721,0.395420921,0.5,0.580364728,0.002016269
1649,{8A00354B-EDCD-464E-B469-C1A999E35732},2020/7/19,"Not sure if this is a giant Asian Hornet, has long “stinger�?",Negative ID,2020/7/19,47.770334,-122.348237,0.329197461,4.21E-06,0.231736229,0.002016269
1650,{B72AA576-4934-41F2-8198-F7F236278989},2020/7/18,On the Yakima River. It landed on our raft briefly then took off.,Unverified,2020/7/19,46.883263,-120.485571,0.347358234,0.5,0.527685283,0.002085796
1651,{D25557EB-86BC-48F1-993A-7F8B485581D1},2020/7/19,Bald faced hornet?,Negative ID,2020/7/19,47.480161,-122.144452,0.384929172,3.23E-17,0.301126675,0.002016269
1652,{9F6938E3-9C53-41FC-A8B6-D26B4BEF72D7},2020/7/19,For in my pool,Negative ID,2020/7/19,47.61034,-119.29147,0.390688651,4.41E-17,0.549026173,0.002016269
1653,{DFA4829C-56BC-466C-AFE4-EE62D718E834},2020/7/19, ,Unverified,2020/7/19,45.63221,-122.67156,0.329197461,0.5,0.723967731,0.002016269
1654,{ED2FD393-A9AD-418B-A512-2DA9DB1F08B0},2020/7/19,Came across oversized bee looking thing on my peach tree. Later in the day I looked up what it could be. The closest thing it resembled to my surprise was the asian hornet. It was very large had a sharp end and in the shade seemed brownish with black str,Unverified,2020/7/19,45.637826,-122.568858,0.38097827,0.5,0.721981427,0.002016269
1655,{5C0C1B1D-20B3-4FFD-98CA-C8DE886FF227},2020/7/18,"Either elm sawfly or murder hornet. Had arborist remove 100+ft tree and noticed it flying around by the ground up branches. Approximately the size of a grown up thumb, looked more black than yellow and much much thicker than any wasp or bee I've seen",Unverified,2020/7/19,47.271402,-122.341288,0.510467657,0.5,0.346359027,0.002085796
1656,{9E6407C0-EA53-4DDD-8520-7466998AC350},2020/7/19,"We are in Umatilla National Forest, in a semi-wooded area",Negative ID,2020/7/19,46.647086,-117.220249,0.358011212,1,0.94095446,0.002016269
1657,{A8B4A091-EF90-4FFF-945C-9555E121DD2E},2020/7/19,I was under a pear tree in our yard and heard buzzing above then two massive Hornets fell out of the tree onto th ground and were like fighting or something and then tr hey flew away.,Negative ID,2020/7/19,48.08441,-122.8575,0.373373212,2.50E-11,0.1727899,0.002016269
1658,{B5DC1AD9-04FE-4DBB-8668-DD3C4947C9CC},2020/7/19,Flew in to veh SR14 in the Roosevelt area,Negative ID,2020/7/19,45.749151,-120.200088,0.359942815,0.991357899,0.777196975,0.002016269
1659,{FD414D22-87EA-421B-87AA-4159676360C8},2020/7/19,It was laying still on the #15 green. I approached to move it (thought it was a beetle) until I moved my putter head close and it made a buzzing noise unlike anything I have heard from an insect.  So I stepped on it to kill it and we saved it in a plasti,Negative ID,2020/7/19,47.592845,-122.695178,0.33342433,2.33E-05,0.275554811,0.002016269
1660,{A2E1A2E1-E7AE-49FA-B34C-A42694379507},2020/7/19,Found in our washer which is in our garage as we were moving clothes from washer to the dryer.,Negative ID,2020/7/19,48.84756,-122.59351,0.366517655,0.0020088,0.026843016,0.002016269
1661,{F3B60C3A-50C3-4AC8-949E-1478A7258EE5},2020/7/19,This insect has been seen near our pool this summer about three times so far. Also we saw this same type of insect at our old home a street away about two years ago! The insect hovered and investigated the grass area near pool and finally settled near a,Negative ID,2020/7/19,47.44554,-120.27917,0.355036293,1,0.44885524,0.002016269
1662,{20255071-1E31-4192-8910-2069FF9BEA8D},2020/7/19,Asian Hornet??,Negative ID,2020/7/19,48.058775,-117.636524,0.37934546,1.56E-05,0.74777445,0.002016269
1663,{9DD9343E-0F29-423F-8F98-BFBAC53BA472},2020/7/19,Drowned in my cooler. It is soaking wet in picture.,Negative ID,2020/7/19,47.29607,-122.631662,0.356673365,5.80E-08,0.342055712,0.002016269
1664,{2C33EEE9-DE1E-4CBE-8216-90B69DD51DCF},2020/7/19,"Doesn't look quite right, but was about 1"" or longer",Negative ID,2020/7/19,47.448703,-118.421576,0.366404648,1,0.685051869,0.002016269
1665,{F864465B-6993-43A1-B145-5997EAFDE193},2020/7/19,Was on our window.,Negative ID,2020/7/19,47.398594,-120.311332,0.385092389,1,0.452850585,0.002016269
1666,{9AE288C3-2572-49B8-BC09-7F4A1CDD71B0},2020/7/19,This was on our window and kids are convinced we have Asian killer hornets.,Negative ID,2020/7/19,47.859906,-122.152623,0.388197271,0.927822239,0.214781331,0.002016269
1667,{B3F4356B-B844-4F45-AE42-35C3F30E9462},2020/7/19,"I thought it was one hornet carrying another. When it landed I saw it was one. It was over an inch long, close to 2 inches.",Unverified,2020/7/19,45.744156,-122.656982,0.377785184,0.5,0.698151972,0.002016269
1668,{FE35D13D-9424-43CC-BDEE-42B5D1A5704A},2020/7/19,Noticed giant hornet hovering around strawberry plants in my garden. I knew exactly what it was due to it’s size and orange coloring. I tried to snap a picture but it flew away. Definitely much larger than the hornets that usually hang around our prope,Unverified,2020/7/19,47.471996,-122.193328,0.509940344,0.5,0.302036117,0.002016269
1669,{693C0016-8DE1-42D0-AD42-09CED6A05A75},2020/7/19,"Very orange and very black, about an inch and a half long, the hornet flew into a fencepost hole I was digging. I didn't have a chance to get a picture before it flew away.hole",Unverified,2020/7/19,48.426421,-122.361514,0.465134814,0.5,0.081161523,0.002016269
1670,{54108212-DE1F-4052-902A-2D48978C1BF6},2020/7/19,RP thinks there is a nest on the property.,Unverified,2020/7/19,48.07461,-123.38107,0.391735455,0.5,0.218276483,0.002016269
1671,{4B8E0A71-4376-468A-A5E4-81E7C114A56D},2020/7/19,We found two exoskeletons on scrub oak trees in Klickitat County that are larger than anything we have ever seen.,Negative ID,2020/7/19,45.911392,-121.042423,0.457600397,0.003158556,0.69268085,0.002016269
1672,{E687B41D-D358-4564-AB5A-09035170A14D},2020/7/19,Appears to have black head rather than orange? Approx 1.5 inches long,Unverified,2020/7/19,47.606109,-122.195167,0.568235917,0.5,0.27139618,0.002016269
1673,{E74B9BEB-B848-4B37-B039-1F12E18A7E6F},2020/7/20,Scary looking hornet in my garden- huge. I was too scared to get close,Unverified,2020/7/20,48.413213,-122.321342,0.417308038,0.5,0.085026653,0.001946743
1674,{59EF9DD0-6957-4B75-9B71-8707D640C7CA},2020/7/20, ,Unverified,2020/7/20,48.891428,-122.403317,0.329197461,0.5,0.026278748,0.001946743
1675,{FDE889A4-B1FD-4CF4-BF51-7A02794B2312},2020/7/20,"Orange face with dark eyes, big stinger,",Negative ID,2020/7/20,47.418821,-120.249482,0.47532016,1,0.456438748,0.001946743
1676,{D787CD00-814B-42A1-B4FB-648DBA101BF5},2020/7/20, ,Unverified,2020/7/20,47.944798,-122.067816,0.329197461,0.5,0.198742076,0.001946743
1677,{02594797-ECB8-4E0D-B39A-AE9736222953},2020/7/20,Seen flying around an elementary school,Unverified,2020/7/20,47.548196,-122.363066,0.37062954,0.5,0.282667064,0.001946743
1678,{F94479B4-57CD-4AE0-8E54-9398E5497F85},2020/7/20,"Caught an orange color in my flowering oregano, usually a magnet for honey bees. Approached and saw a large, 1-1.5 inch bee with orange head, emerge and fly away. I pay attention and it clearly matches the description on this website. Too fast for a pict",Unverified,2020/7/20,47.68811,-122.394001,0.439034307,0.5,0.250410799,0.001946743
1679,{C88A0505-A507-40C5-AA50-3A2E0F436796},2020/7/20, ,Negative ID,2020/7/20,47.17964,-119.33367,0.329197461,1,0.600027283,0.001946743
1680,{B6EDFEA1-9E0D-487D-BC7F-F762A6204400},2020/7/20,"I live on a forrested ravine. I have never seen anything like this, flies like a Chinnok helicopeter.",Unverified,2020/7/20,47.694259,-122.395109,0.384363404,0.5,0.248994963,0.001946743
1681,{EBCFAAFF-AD6C-41DC-866C-F675FECC6CEE},2020/7/20,Unfirmiliar species,Unverified,2020/7/20,47.64985,-117.2399,0.341507095,0.5,0.834183869,0.001946743
1682,{4F6C6875-3A0B-49A6-9B6E-930C6332D185},2020/7/20,"We saw this insect tonight in a backyard at 98178 (near the Black River Riparian Forest and Wetland). It had an orange face/head and stripes, was well over an inch long (though it was kind of hunched as it flew, if that makes sense). It had a lower-pitch",Unverified,2020/7/20,47.48193,-122.235807,0.551941601,0.5,0.299086631,0.001946743
1683,{473281D9-AC9F-4CE9-AEC3-8BCE51907654},2020/7/20,It was on my parked car.,Unverified,2020/7/20,47.820127,-122.142269,0.377246664,0.5,0.224059709,0.001946743
1684,{BBDE1BAE-638B-475E-BD6C-ED8E055C30F4},2020/7/20, ,Negative ID,2020/7/20,47.17964,-119.33367,0.329197461,1,0.600027283,0.001946743
1685,{D395A7D9-0503-4409-AE14-43D3C373744E},2020/7/20, ,Unverified,2020/7/20,47.17964,-119.33367,0.329197461,0.5,0.600027283,0.001946743
1686,{7738A0E6-94A4-424C-BBC4-C586E7D7B763},2020/7/20,"Not sure what this is, doesn’t look quite like your photos but we googled murder hornet and other photos more similar to this came up.",Negative ID,2020/7/20,47.9943,-120.39953,0.329197461,1,0.356881688,0.001946743
1687,{9B01CAD6-8C81-4324-B251-F0B6F9B3B2A8},2020/7/20,I was outside my balcony with the light on till I saw something flying to me and I quickly moved away and went inside my kitchen window,Negative ID,2020/7/20,47.399827,-122.183286,0.374870617,0.5,0.318693379,0.001946743
1688,{AB37498C-A9A0-4160-A513-6229F412999C},2020/7/20,"I'm not entirely sure that it was one since I didn't see it stationary, but it was about 1.5inches-1.75inches.  orange and black, flew into our back yard.  I didn't get a chance to take a picture before it flew off.",Unverified,2020/7/20,47.818201,-122.190573,0.528966575,0.5,0.223222609,0.001946743
1689,{0D7CCC96-363C-4F92-AA44-79C081A5B5AD},2020/7/22,"I actually saw the hornet about 9:45 PM; however, the date/time won't allow me to enter the correct time. I was watering the plants on my deck and it came up to my star jasmine and buzzed around. He and I were up close and personal for a few minutes. I c",Unverified,2020/7/20,47.321185,-122.277472,0.358114929,0.5,0.335414716,0.00180769
1690,{934EC672-E422-4399-9355-98A1D3D7C0E4},2020/7/20,It was flying and sitting on my porch,Negative ID,2020/7/20,47.042832,-122.342465,0.371724708,1,0.398860717,0.001946743
1691,{4C9BAD09-B162-4594-9F59-95DF3F48F3BE},2020/7/20, ,Unverified,2020/7/20,47.809482,-119.972907,0.329197461,0.5,0.435118527,0.001946743
1692,{0B4DBC54-3405-49D7-8971-93A36F0F3794},2020/7/18,I still have hornet for preservation if anyone would like to view it,Unverified,2020/7/20,47.809529,-119.973023,0.387273565,0.5,0.435097858,0.002085796
1693,{598FF08F-02BB-4346-A40C-D004C1928DA3},2020/7/19,It was flying around the front of the lodge when I passed by. I put my kids in the car for there safety and tried to go into the lodge store but it flew at me when I got near. I tried to get away and ended up getting hurt in the process. I was unable to,Unverified,2020/7/20,48.61315,-117.547026,0.303716029,0.5,0.73987057,0.002016269
1694,{85178AE6-7E86-4B21-B6A4-367C93CF807D},2020/7/20,It was atleast over a couple inches long it was flying like crazy and when. It would fly it was a really loud,Unverified,2020/7/20,49.001321,-122.743418,0.381718743,0.5,0.006438438,0.001946743
1695,{D22377F3-2E44-4228-B207-DC452739439F},2020/7/20,"Seen in a Blue Spruce next to my lake boat launch pad at 590 Minneapolis Beach Road, Chelan, WA",Unverified,2020/7/20,47.851588,-120.119436,0.352754528,0.5,0.410807481,0.001946743
1696,{09B1DAB2-8F8D-4B5F-A6E8-37501782E432},2020/7/19,"I have seen a lot of yellow jackets and wasps on the security cameras but nothing this big so I am reporting it just in case. The photos are not zoomed in and the camera is mounted up high, I thought at first this was a bird.",Negative ID,2020/7/20,47.161465,-122.029685,0.422364397,0.5,0.37621147,0.002016269
1697,{FBBA9CD6-1CE2-47CC-9181-371691BDCB5C},2020/7/20,photographed in fir tree beside lake,Unverified,2020/7/20,47.62984,-120.68945,0.363024582,0.5,0.373791114,0.001946743
1698,{FA18B352-5F72-4AED-9BC4-6B2F7B20555D},2020/7/20,Photo taken with insect in fir tree next to Lake Chelan,Unverified,2020/7/20,47.85156,-120.120632,0.367031242,0.5,0.41065453,0.001946743
1699,{01E31294-1A10-41F0-AB34-64C5C514C7E7},2020/7/19,landed on friends dog big not aggressive  but killed it,Negative ID,2020/7/20,47.938283,-118.226001,0.338185746,1,0.668601298,0.002016269
1700,{C2CBDD60-E439-456D-AEB0-BDF7198FF5EC},2020/7/20, ,Unverified,2020/7/20,47.006838,-122.677661,0.329197461,0.5,0.408912121,0.001946743
1701,{796A1165-43C1-47F4-99BF-0196492BB64B},2020/7/19,"during bbq in back yard EXTREMELY Large bees showed up, Non aggressive until we put a cup over him and more showed up. caught 2 under cups one is now dead other one still slightly alive.  Took pics of Dead one left other one alone.",Unverified,2020/7/20,47.33113,-118.68552,0.337117795,0.5,0.662764333,0.002016269
1702,{F7D98097-FEBF-4FEE-A773-8429A73FC051},2020/7/19,Secured in Jar.,Unverified,2020/7/20,47.447,-120.26912,0.354742608,0.5,0.449754347,0.002016269
1703,{D1859C44-F0F3-4812-A3BF-DBD15DBB7421},2020/7/20,"I am a maintenance person at Beebe Bridge Park near Chelan, WA. This specimen was given to one of our staff by a camper. I don't know if it was found dead already, or if it was caught and killed by the camper.",Unverified,2020/7/20,47.809753,-119.972367,0.388456247,0.5,0.435155732,0.001946743
1704,{881F2C2E-ED5E-4D23-BC9F-8D2AC2A1DB47},2020/7/20,Laying on back curled in ball making a lot of noise.,Unverified,2020/7/20,47.62984,-120.68945,0.336550632,0.5,0.373791114,0.001946743
1705,{EB3C8D2A-7B27-423D-93F3-DDA0349EC4A7},2020/7/20,We found this already dead on the tent pad while camping this morning.,Unverified,2020/7/20,48.01341,-119.60936,0.341666139,0.5,0.46324303,0.001946743
1706,{1F6A7D4B-D22A-4D1F-956E-CA313AEAB15A},2020/7/16,"Beachview Park, Clarkston, Washington state",Negative ID,2020/7/20,46.41053,-117.04034,0.354802757,1,0.995033205,0.002224849
1707,{7A0639E0-F454-49B7-BACD-F9A6F21016B9},2020/7/17,Suspected murder hornet seen Iron Goat Trail - Matches size and shape exactly - yellow of tail/head not observed positively due to speed of interaction. We stomped on the hornet immediately as we did not have a way to capture and we didn't want it to esc,Unverified,2020/7/20,47.719151,-121.147528,0.341316218,0.5,0.311459179,0.002155322
1708,{0B146D1F-498E-4CF0-85AA-07021E0B1A04},2020/7/19, ,Negative ID,2020/7/20,46.215209,-117.397629,0.329197461,1,0.976734813,0.002016269
1709,{28844D58-6F6A-4979-A355-D36455969A64},2020/7/20,Found floating in our swimming pool.  We do have honey bee hives and would like advice on what if anything we can do.,Negative ID,2020/7/20,46.744978,-120.754222,0.379081653,1,0.533208078,0.001946743
1710,{F96522ED-BCE1-4E0B-85A8-8DAC3C0C2EED},2020/7/20,This was dead on our tent pad while camping.,Negative ID,2020/7/20,48.01341,-119.60936,0.320492183,1,0.46324303,0.001946743
1711,{3B901413-D1A3-4F94-8B8B-276C38B030A5},2020/7/20, ,Negative ID,2020/7/20,46.498939,-117.065335,0.329197461,1,0.980221697,0.001946743
1712,{6F9A2D67-92A9-4471-8F27-D6AC187C39C3},2020/7/20,"I was able to view, unfortunately not photograph, the largest, loudest, angriest sounding hornet that I have ever seen. It was impressive enough that I was concerned for the well-being of my two dogs that were outside under the back patio covering with i",Unverified,2020/7/20,48.014829,-122.780252,0.418182341,0.5,0.183773483,0.001946743
1713,{EBFE8D2B-4C0A-40B4-8824-A2F8DA673BBB},2020/7/20,First sighting was last night,Negative ID,2020/7/20,47.648854,-122.402014,0.367278151,1,0.259418412,0.001946743
1714,{3E168014-46DB-4CC0-BF92-87CA0E1D4620},2020/7/20,Forgot add my email address. Wasp 1.5 inch long stuck in spider web. I didn’t dare get closer as it was still alive.,Negative ID,2020/7/20,47.681275,-122.205025,0.377266733,5.09E-18,0.254067171,0.001946743
1715,{420B8653-B60F-4482-9961-0484EC3F366B},2020/7/20,"Probably nothing, but I've never seen anything like this so figure I would send just in case.",Unverified,2020/7/20,47.63898,-122.39303,0.386688186,0.5,0.261704419,0.001946743
1716,{77A2D59F-2D3F-4F04-813C-55D654A4B4AD},2020/7/20, ,Unverified,2020/7/20,47.935333,-118.937507,0.329197461,0.5,0.565714439,0.001946743
1717,{4A7CEA0E-2626-4A25-953D-6D96EA373688},2020/7/20,"Never seen a hornet like this before. Will try to get a photo, but it comes and goes very quick.",Unverified,2020/7/20,47.269652,-122.49753,0.363535201,0.5,0.346768276,0.001946743
1718,{4DBF2E1D-A781-4537-AB89-402F35F8E914},2020/7/20,"Photo didn't turn out, Dark brown/black long wings that covered torso almost were as long as its huge stinger, stripes but more dark than the yellowy, long dark legs with lighter parts towards the ends, huge! Landed on a tree for a couple minutes then st",Unverified,2020/7/20,48.94811,-122.741725,0.53064462,0.5,0.004758037,0.001946743
1719,{1C624BDD-5D24-4444-8DE2-605911968EF4},2020/7/20,It was huge! And took fiercer to kill.  Unfortunately it got smooshed way down in the sand and I couldn't find.  I will try to dig up again.,Unverified,2020/7/20,47.921554,-118.616468,0.362064621,0.5,0.613081914,0.001946743
1720,{1E2BC9A0-433A-44EB-86DD-144D8380A6F7},2020/7/20,Got a photo. Reported earlier.,Negative ID,2020/7/20,47.269654,-122.497513,0.344959723,1.39E-19,0.346768276,0.001946743
1721,{BD1EAF93-06B7-41E5-9D5B-B8FCDEE93642},2020/7/20,Found this guy on our street when I was walking my dogs in the morning. It was dead.,Negative ID,2020/7/20,47.15608,-122.109438,0.310401978,0.991433043,0.37568234,0.001946743
1722,{888EE969-B235-4F2E-AA08-9D023DF87C10},2020/7/20,It was dead in our kiddie pool.,Negative ID,2020/7/21,46.412394,-117.576956,0.344362638,0.995642585,0.926306238,0.001946743
1723,{A39EF95C-3C25-4F46-8E93-32BDE5F6D050},2020/7/21,Caught it on our pool cover,Negative ID,2020/7/21,47.4176,-120.28674,0.390274775,0.971206186,0.452482674,0.001877216
1724,{D447D396-8B76-4545-A00F-9E14E2A738D2},2020/7/21,Eating in the back yard at our house in Wenatchee.  Asian Giant Hornet flew right past us and landed in the grass.  I tried taking a picture but it flew away.  100% sure that's what it was.  It was huge and when it flew past my son's head I initially tho,Unverified,2020/7/21,47.424198,-120.336416,0.46090867,0.5,0.445928489,0.001877216
1725,{BFECDD46-D1F8-446F-8D63-D9011BB02777},2020/7/21,I say a very large black flying insect that looked like a bee and went inside. When I can outside I saw a large insect that looked like a lighter colored bee with a missing head on my back deck barely moving and I have it in a container,Negative ID,2020/7/21,48.06114,-122.1769,0.526620785,5.65E-14,0.168726347,0.001877216
1726,{597536E8-11F3-4FC9-977F-FADCA0F8DF60},2020/7/20,Was in the house acting lethargic. Swatted with a fly swatter and it fell behind couch inside radiator. Waited for my husband to get him out of the radiator. So he is a little curled up and dry. He looked a lot bigger when it was hopping around on the wi,Negative ID,2020/7/21,48.862239,-122.59526,0.468826562,0.5,0.023643432,0.001946743
1727,{A95010FB-0300-44A9-ACEC-550322371AA4},2020/7/21,"Came across a bunch of hornets buzzing along the ground at the field just south of this school. Most notably around the baseball diamond. At least several dozen we're cruising around, flying at us aggressively. I could not get a picture, but thought it w",Unverified,2020/7/21,47.547024,-122.361825,0.38874485,0.5,0.282941963,0.001877216
1728,{6F6EBA8A-E612-47DD-9E60-942C9F38586F},2020/7/21, ,Negative ID,2020/7/21,47.503333,-122.192205,0.329197461,0,0.294901129,0.001877216
1729,{2019A789-294D-4AE8-B5C0-2B47E5A0B9EE},2020/7/21, ,Negative ID,2020/7/21,47.127385,-119.273195,0.329197461,1,0.614933869,0.001877216
1730,{41EB9554-6676-4CD1-BE5B-5133CB3EE4B0},2020/7/21,"It hovered right in front of me for about 5 seconds, them flew towards my husband. We did not get stung. It was about 2 inches long.",Unverified,2020/7/21,47.448041,-121.770144,0.393511121,1,0.321349364,0.001877216
1731,{10CF8B39-FDF8-4C00-B71B-CEA071480C53},2020/7/17,"It got caught in our trampoline tent. I could tell it was an unusual wasp, but didn't know what type until I saw this warning. Very orange head and much longer than a regular wasp. Only saw one of them.",Unverified,2020/7/21,47.742271,-122.339061,0.401478147,0.5,0.238247009,0.002155322
1732,{B5B95274-C51C-4E35-A502-3EDB434A2BC2},2020/7/20, ,Negative ID,2020/7/21,47.540497,-120.281752,0.329197461,1,0.433739895,0.001946743
1733,{9EAD6924-AAD5-4BE3-90B9-9CD36C18D9B8},2020/7/20,Is much bigger than other bees and dark brown/orange with yellow stripes.,Negative ID,2020/7/21,47.450892,-119.253884,0.429619952,2.04E-15,0.573326885,0.001946743
1734,{A56E162D-6E19-4939-8A73-1EA927843655},2020/7/20,The attached photo is off the internet but was used to show the carpenters to confirm this is what they saw. Currently working on a construction site in Wenatchee Washington (Wells Hall). Two Carpenters working for me reported a giant hornet buzzing arou,Unverified,2020/7/21,47.429885,-120.334748,0.46674487,0.5,0.445188534,0.001946743
1735,{9E75AD8C-1A3B-47D6-94F6-4C91FD5E7EF8},2020/7/19,Potential sighting of Asian hornet on the Martin Creek Trail in the Chelan Sawtooth area.,Unverified,2020/7/21,48.17808,-120.34868,0.368912549,0.5,0.34413296,0.002016269
1736,{06263109-DA33-4D7F-9DBF-0116280254FD},2020/7/21, ,Unverified,2020/7/21,48.968729,-122.4231,0.329197461,0.5,0.023145306,0.001877216
1737,{C88F20DE-912C-4968-AFB7-9145B1C78310},2020/7/21,"One giant Asian hornet was seen, but I did not have a camera at the time.   If I see it again I will try to get a photo.",Unverified,2020/7/21,47.80406,-117.58631,0.487542529,0.5,0.771916009,0.001877216
1738,{8B7B7F63-13AF-4F7B-9C84-A58347858B6A},2020/7/21,"Cutting wood, had one about 2 inches long crawl out.",Unverified,2020/7/21,47.96329,-122.001444,0.323626187,0.004124342,0.197679682,0.001877216
1739,{8F9929E4-A34F-46BE-B6D7-2443224CBB7F},2020/7/21,"At first glance it look like a really big bee, but i got a closer look at it and it looked like the asian hornet so I search up a picture of the hornet and it looked just like it",Unverified,2020/7/21,47.541045,-122.28083,0.466915482,0.5,0.284967539,0.001877216
1740,{FA2E1639-6C6E-4841-A4B0-7C322F2B8398},2020/7/15,"My husband was on our porch, and he saw an Asian Hornet. We have looked at pictures, and he has identified this hornet.",Unverified,2020/7/21,47.862591,-121.691548,0.379695936,0.5,0.237831559,0.002294375
1741,{0B3CC708-9D99-480A-B045-B806267DE426},2020/7/21,I was hiking the saddle rock trail and about 3/4s of the way up I observed a large hornet one I have never seen before and have been hiking and in the outdoors in this area my whole life. The hornet was from what I could see close to 2�?dark orange in,Unverified,2020/7/21,47.400596,-120.338505,0.329197461,0.5,0.44955179,0.001877216
1742,{8E38BC5F-2E6A-471E-8DDA-D83D8740DE45},2020/7/21,"Not sure ,but it looks like one and the size is very close",Negative ID,2020/7/21,47.45424,-120.28131,0.324951045,1,0.447234779,0.001877216
1743,{2AD5BD7A-32D4-4597-AE57-BF315AE033E1},2020/7/21,"Saw this large hornet (?) on my deck in Seattle. Not seen this insect before. It was about 1.25 inches in length. Looking on the internet, it most looked like  an European Hornet but I couldn't find info saying they were found on the west coast. We also",Negative ID,2020/7/21,47.71864,-122.28782,0.416101617,1.11E-05,0.24418732,0.001877216
1744,{F4C2E95D-C68A-4660-80E2-B23AFB3A4EBB},2020/7/21,"Found on a woodpile, probably not the Asian Hornet but wanted to report just in case",Negative ID,2020/7/21,48.316142,-122.529232,0.364954107,0.5,0.107369996,0.001877216
1745,{BF749C86-AD6A-4E87-8F4F-B65582D034C0},2020/7/21,"I was in Clarkston wa both times.  One was around the car I was driving when I was parked.  The other was by a building.  I can,t remember witch building",Unverified,2020/7/21,46.411076,-117.051781,0.334484644,0.5,0.993478885,0.001877216
1746,{84CABD2B-4170-48AB-A9AD-FF4C0776E992},2020/7/21,In my front yard,Negative ID,2020/7/21,47.181255,-122.525627,0.379138543,6.09E-12,0.367243129,0.001877216
1747,{52062FF2-60B8-4020-827E-64898A38579B},2020/7/19,"Observed in trash can, tried to catch it but failed. Neighbors claim they killed one two months prior and also claimed to see one and failed to catch the afternoon of July, 20th.",Unverified,2020/7/21,47.59769,-122.69259,0.309348655,0.5,0.274393206,0.002016269
1748,{F581DD33-7F3E-47F6-ACDA-818EEE27C98E},2020/7/20,"When it buzzed by me I thought it was a humming bird and then it landed on the end of my hose and was twice the size of the metal piece on the end (that you screw a sprayer onto). It was the size of my thumb. I was going to catch it, but didn’t have an",Unverified,2020/7/21,46.608695,-120.433544,0.333685659,0.5,0.585418333,0.001946743
1749,{38BA461F-4BED-4FB5-8B0A-3E0F5A83B382},2020/7/21,The hornet landed on the windshield of my car as I was driving to work.  It hung on despite 35 mph conditions.  It then crawled under the hood of my car and I parked at work. I'm not sure if it's still under there.,Negative ID,2020/7/21,47.771173,-122.188857,0.286733301,4.47E-15,0.233947827,0.001877216
1750,{CB27F870-4ECA-4992-9AE5-2DD091D46AB5},2020/7/21,Found on a trash can at the Clinton Washington ferry Terminal,Negative ID,2020/7/21,47.975096,-122.349975,0.379778009,1.33E-06,0.184722196,0.001877216
1751,{86CCA969-6EC3-42C1-89FE-4CA9ECCFFFE4},2020/7/21,Found dead,Unverified,2020/7/21,48.01341,-119.60936,0.338977519,0.5,0.46324303,0.001877216
1752,{830BBDCB-EFF3-4108-8852-BE8246471FE9},2020/7/19,We spotted this on a pool floaty Sunday afternoon. I am not sure if the picture shows it but it was at least two to two and 1/2 inches long. It was the largest bee any of us have ever seen!,Negative ID,2020/7/21,47.17808,-119.33105,0.36922284,1,0.600570882,0.002016269
1753,{E06697D1-9FAB-4AC5-ADEA-DF532D431634},2020/7/21,There were two of these on my hosta plant flowers today. I have several more pics and video if needed. The flowers were measured at two inches for reference.,Unverified,2020/7/21,47.670787,-117.463415,0.385045108,0.5,0.800050846,0.001877216
1754,{29CBF502-1E32-4DC6-8259-C69EC53D467C},2020/7/21,I don’t believe my picture downloaded. I will try again. The flower measured two inches for reference. Two of these were on the hosta flowers.,Unverified,2020/7/21,47.670778,-117.463432,0.35287489,0.5,0.800048779,0.001877216
1755,{C88B24FF-AF04-494F-AD9F-E8846F91E61B},2020/7/21,It is not letting me download a picture. I will try again! Flower petals measured 2 inches.,Negative ID,2020/7/21,47.670783,-117.463435,0.396988031,1,0.800048779,0.001877216
1756,{F20BDBBF-F9C8-4E6A-82FF-66A38CEA26A8},2020/7/19,Killed specimen and have saved it,Negative ID,2020/7/21,46.658386,-120.548762,0.487789074,1,0.566355183,0.002016269
1757,{5947B9EB-F6CD-4E65-8BDF-0A045FF2834D},2020/7/21,Sitting on my deck. May have been lethargic.  Cut in half. Measured 1.5 inch.,Negative ID,2020/7/21,45.826506,-120.828741,0.350690098,1,0.7220393,0.001877216
