raw,s,pol,similarity,p,score
"This is one giant bee or wasp, well over an inch in length. I have never seen this insect in Washington State and was wondering if this could be the Asian Hornet",Negative ID,0,0.27900645284176623,0.2105263157894737,0.05873820059826658
Found floating in our swimming pool.  We do have honey bee hives and would like advice on what if anything we can do.,Negative ID,0,0.7439996924278266,0.07894736842105263,0.058736817823249465
Large hornet attacked my lawn mower while running,Unverified,0,0.7435993402987677,0.07894736842105263,0.058705211076218504
Saw it while eating in campsite. Almost certainly saw one fly really close to my face. About two inches long and had the coloring like photos online.,Unverified,0,0.44609825896958694,0.13157894736842105,0.05869713933810354
in grass near faucet near where I was doing some gardening,Unverified,0,0.7430690244646907,0.07894736842105263,0.058663344036686105
I was entering my apartment building when I saw this hornet on one of the plants near the entryway.,Unverified,0,0.7412011012929427,0.07894736842105263,0.05851587641786389
Seen in Clinton WA.  Is this the murder hornet?,Negative ID,0,0.7410493919959009,0.07894736842105263,0.05850389936809744
So hill mall parking lot by target,Unverified,0,0.7408453507478654,0.07894736842105263,0.058487790848515686
"Insect was over 2"" long, had a long ""stinger,"" found on the snow on the approach to Unicorn Peak near Mt. Rainier.  In retrospect, it appears likely to be a Pigeon Tremex Horntail.",Negative ID,0,0.7397284457824579,0.07894736842105263,0.058399614140720355
Burrowing in the newly mowed lawn in my front yard,Negative ID,0,0.7393861689609305,0.07894736842105263,0.05837259228638925
This insect immediate caught my attention as my wife & I were setting up our tent at 5:00 PM on 7/29/2020 at the Big Creek Campground south of SR 706 between Ashford and the Nisqually entrance to Mt. Rainier National Park. It swarmed aggressively in our,Negative ID,0,0.739203241555168,0.07894736842105263,0.05835815064909221
The bee I found had accidentally been stepped on so was dying,Negative ID,0,0.7390827557852627,0.07894736842105263,0.058348638614626004
Back yard. Larger than normal population for body size. One photo has tape measure beneath jar,Negative ID,0,0.4433825274924416,0.13157894736842105,0.05833980624900547
My husband,Unverified,0,0.7386390056876732,0.07894736842105263,0.05831360571218472
We were told to report this as people thought it was an asain hornet,Negative ID,0,0.7385591260886136,0.07894736842105263,0.058307299428048444
Yesterday in my yard. Today again same thing.,Unverified,0,0.7378705032856733,0.07894736842105263,0.05825293446992157
"Didn't get a real good look, but it was buzzing and landing close to where I was working.  It was very large.  Might have been one.",Unverified,0,0.27659127942769723,0.2105263157894737,0.05822974303740995
They current feeding off of my mint plants,Unverified,0,0.7371790770741575,0.07894736842105263,0.058198348190065065
In my living room skylight,Unverified,0,0.737082402966362,0.07894736842105263,0.058190716023660154
Very loud!,Negative ID,0,0.7362776448888084,0.07894736842105263,0.058127182491221716
We saw 2 Asian hornets today in our backyard near our chicken coop. One landed and I was able to be within about a foot from it. It matched all the photos I have seen. I waited for a while after I got my phone but didn’t see them again.,Unverified,0,0.7358596916342084,0.07894736842105263,0.05809418618164803
Was buzzing around the peak of our house and the deck.  I did not get a picture but it was almost the size of a baby humming bird and had the coloring of a wasp/hornet,Unverified,0,0.7357933662198276,0.07894736842105263,0.058088949964723226
In my car window still alive in a bottle now please call ASAP,Negative ID,0,0.735647048721483,0.07894736842105263,0.05807739858327497
I live on Totten Inlet near Shelton.,Negative ID,0,0.735291910832691,0.07894736842105263,0.05804936138152823
"It's almost 2"" long.",Negative ID,-0.01,0.8619291962631431,0.07894736842105263,0.05804704181024813
I was able to capture it and it’s in a small container,Negative ID,0,0.7352115499094241,0.07894736842105263,0.05804301709811242
Northbound I-5 by the custer rest area hit my windshield the head stayed attached to my wiper the body flew off,Negative ID,0,0.7348841214940246,0.07894736842105263,0.05801716748637036
"It is a little over 1 inch, and I doubt that it is an Asian Giant Hornet. However, it doesn't look enough like what I am familiar with.",Negative ID,0,0.7345598735244966,0.07894736842105263,0.05799156896246025
"Hornet was seen flying near our patio, tried to grab a photo but they are quick!",Unverified,0,0.7345020741808684,0.07894736842105263,0.05798700585638435
Massive hornet the length of my palm was flying on and off of my 3rd story apartment window. Will report again with photo if it comes back.,Unverified,0,0.7342507742023174,0.07894736842105263,0.057967166384393476
"Seen in garden on oregano, 1.5-2�?long",Negative ID,0,0.7341862528799656,0.07894736842105263,0.05796207259578676
"It landed on my screen door and then flew off. Sounded like a hummingbird, and was about 1 1/3 inches (3.5 cm)",Unverified,0,0.7334406617448017,0.07894736842105263,0.0579032101377475
Flew into wood pile inside startup market and teriyaki.,Unverified,0,0.7331070300877566,0.07894736842105263,0.05787687079640183
"Observed bee, above my garage door, looks like Asian hornet, from my vantage point. He is just sitting there, about 10 minutes now. I don't know how long he has been there. My son and I saw one at his house, about a hour earlier, that bee was missing his",Negative ID,-0.01,0.8594564208260878,0.07894736842105263,0.0578518226967964
saw a GIANT hornet that looked exactly like the asian hornets picture. I did not have time to take a photo.,Unverified,0,0.7326720509275734,0.07894736842105263,0.057842530336387366
Trying to post the video. Already submitted a form.,Unverified,0,0.7320791674970647,0.07894736842105263,0.05779572374976826
I believe they have a nest or hive in my backyard on my garage.,Unverified,0,0.7320058435008713,0.07894736842105263,0.05778993501322668
Asian hornet  sweep in and land on our raw meat being prepped for BBQ. Second sighting at same location.Did not land and coulnt capture.,Unverified,-0.01153846153846152,0.8780626898923747,0.07894736842105263,0.057782277137252265
Additional photos,Negative ID,0,0.7318317919527482,0.07894736842105263,0.057776194101532743
Sending video of potential murder hornet,Negative ID,0,0.7316556851361856,0.07894736842105263,0.05776229093180413
"My daughter took this pick this morning. It’s on a 2x4 piece of plywood.  We live in Seaview, WA.",Unverified,0,0.7313084469574912,0.07894736842105263,0.05773487739138088
Found this in my kids swimming pool in the evening,Negative ID,0,0.7312849013489787,0.07894736842105263,0.05773301852755095
Captured burrowing in dirt under plant.,Negative ID,0,0.7311854649984939,0.07894736842105263,0.05772516828935478
Was dragging a tail string?,Unverified,0,0.7309229579299606,0.07894736842105263,0.057704444047102156
"It is currently alive, in a Tupperware jar.",Negative ID,0,0.7308517479955362,0.07894736842105263,0.05769882221017391
Sinclair island. Seemed stunned after I swatted it off my daughter. Larger then any bee/hornet I’ve ever seen,Unverified,0,0.7308236609805364,0.07894736842105263,0.05769660481425287
We have seen over 15-20 sightings in the last 2-3 days. Killed 8 total,Negative ID,-0.013333333333333319,0.8984607637563333,0.07894736842105263,0.057597779594798254
Asian Hornet no camera available.,Unverified,0,0.729466904832471,0.07894736842105263,0.05758949248677402
"No photos,however, I did research this after destroying the nest. They were very aggressive. My place is 7 miles west of packwood.",Unverified,0,0.7294014562690577,0.07894736842105263,0.057584325494925606
Black and Yellow. About 1.25 inches long.,Negative ID,-0.01444444444444444,0.9121916372504604,0.07894736842105263,0.057570684812170855
Found and killed 2 of them that flew into my house. I am very familiar with yellow jackets and described what I saw as a yellow jacket on steroid.,Unverified,0,0.27333990525575375,0.2105263157894737,0.05754524321173764
"Large, loud hornet seen buzzing near our camp site. I’ve seen these hornets in Japan a few years back and this one looked identical.",Unverified,0,0.7280555569490971,0.07894736842105263,0.05747807028545503
This half of a seem to be Asian hornet was found by our pool close to a hige hornet hive.,Negative ID,-0.01666666666666666,0.9390710024016876,0.07894736842105263,0.057470517733466564
Twitching on the ground,Negative ID,0,0.7278662966350119,0.07894736842105263,0.05746312868171146
"No photo. Your location map software is hinky, & it keeps moving the location",Unverified,0,0.7276064246640478,0.07894736842105263,0.057442612473477456
looked to be the size of a humming bird watched it on my porch,Unverified,0,0.7274501700960859,0.07894736842105263,0.057430276586533095
90% sure of brief sighting near playground equipment at Hollywood Hill Elementary.,Unverified,0,0.4361942118741685,0.13157894736842105,0.057393975246601114
I have it in a jar,Negative ID,0,0.7259605736095804,0.07894736842105263,0.05731267686391424
Landed on the window where it stayed for about 3-5 mins before flying away. Was 1.5 inches in length and looked like a cartoon character wasp.  Didn't know what it was until all the news and pictures about the murder hornets started to surface,Unverified,0,0.7258373011085609,0.07894736842105263,0.05730294482436007
"I'm not sure what this is, but it was the biggest looking wasp/hornet I’ve ever seen, at least an inch long. Sorry for the poor quality picture, I went inside to get a glass to catch it and it flew away.",Negative ID,-0.06,0.8912430866828238,0.13157894736842105,0.057268827195108396
"Definitely an Asian Hornet.  I got a good look.  I almost got a foot on it, I chased it until it bolted.",Unverified,0,0.724913853895479,0.07894736842105263,0.0572300410970115
"I thought it was one hornet carrying another. When it landed I saw it was one. It was over an inch long, close to 2 inches.",Unverified,-0.01,0.8513301201801216,0.07894736842105263,0.057210272645799067
Only 1. Sitting by a rock.  Seemed about 2 inches. Not moving or agressive at all. My brother had seen something similar 3 days ago.,Negative ID,0,0.7246530634370686,0.07894736842105263,0.057209452376610674
I began seeing a new insect this year,Negative ID,0,0.7242464192958249,0.07894736842105263,0.05717734889177565
Found at Bebee State Park Beach Eastern Washington,Unverified,0,0.7240119283806719,0.07894736842105263,0.05715883645110567
"We saw one hornet, in our backyard, as we were around our fire pit.  The hornet landed on my sons leg and then flew off, as quickly as it came.  This hornet was big - bigger then my thumb- and reminded me of a dragon fly, until it landed and I could see",Unverified,0,0.2714753361220431,0.2105263157894737,0.057152702341482765
Large “hornet�?about 2 fingers in size. Best discretion is a June bug but more length than with. It flew around me a couple times and as soon as I noticed it it flew away. No photo. Encounter was brief but the sound and size. It was massive. I was un,Unverified,0,0.7238748356120556,0.07894736842105263,0.05714801333779386
Apologies for no picture. We were unaware of this situation when it happened but it looked exactly like your photo. We were at the Wendy’s drive through in Covington and it landed on our windshield for a few minutes.,Unverified,0,0.723737174519647,0.07894736842105263,0.05713714535681424
"Found in back yard. Lynden, Wa",Unverified,0,0.7236203506371021,0.07894736842105263,0.05712792241871858
Spotted what might be a Murder Hornet at Sauvie Island,Unverified,0,0.723602321386345,0.07894736842105263,0.0571264990568167
My son said he saw one near our bush by tge sd treet,Unverified,0,0.7229322085719606,0.07894736842105263,0.05707359541357583
We believe we saw the Asian killer hornet in our yard today.,Unverified,0,0.7227602707924023,0.07894736842105263,0.05706002137834755
I have no idea what this is but we found it on our walk this morning. I think it may have been run over and I don’t necessarily think it’s a murder hornet however it is unusual so I thought I would send it.,Negative ID,0,0.722376735361782,0.07894736842105263,0.05702974226540384
was resting on a laural bush about shoulder high next to my shop.  Was going to try to catch but it started stir to leave.  There's a bench near that had a couple 2x4 blocks so I grabbed them pushed one under the leaf and clapped the hornet with the othe,Unverified,0,0.7222967885896133,0.07894736842105263,0.05702343067812737
Insect was very aggressive and seemed to repeatedly fly towards my head after being swatted away,Negative ID,0,0.7221822886855366,0.07894736842105263,0.05701439121201604
I know it looks like it's all black but it had a yellow bottom. I was scared to get too close.,Negative ID,-0.01666666666666666,0.21521640512381346,0.34210526315789475,0.05695999824411163
riding by cell phone tower saw aisian hornets in nest on cell tower albertsons parking lot indian trail road spokane washingtonl,Unverified,0,0.721367713963243,0.07894736842105263,0.05695008268130865
Big hornet. Appears to be a Bald Face?,Negative ID,0,0.7205429474823336,0.07894736842105263,0.056884969538078964
Large school bus yellow saw twice possible it could be two. Was excessively large I tried to catch it,Unverified,0,0.16623910157640623,0.34210526315789475,0.056871271591928445
I was walking with my kids by Ardmore Park yesterday and Saturday and both days I saw them in the same spot.,Unverified,0,0.7203504614516304,0.07894736842105263,0.056869773272497134
MY TREE IS FULL OF THEM!!!,Negative ID,0,0.7202260578064711,0.07894736842105263,0.05685995193208982
I saw this trying to start a nest on the eve of my garage door. I hit it 3 times with a broom until it finally left. I have not seen it since then. It was 1 1/2 to 2 inches in length.,Negative ID,0,0.720223576626508,0.07894736842105263,0.056859756049461155
Single insect in our garden,Negative ID,-0.01428571428571428,0.9011513643868704,0.07894736842105263,0.056857814481670224
It was sitting on my hydrangea bush.  I did kill it.,Unverified,0,0.7196674089208552,0.07894736842105263,0.05681584807269909
Could not get a decent picture as it was on the other side of the screen window,Negative ID,0,0.7192794923374993,0.07894736842105263,0.05678522307927626
"While docking my kayak I heard a loud buzz and then saw this flying at me.  I swat it with my hat.  I tried to step on it and it still didn't die.  I trapped it with a rock and got a pair of pliers, it tried to sting and pinch the pliers.  It wasn't unti",Negative ID,-0.01,0.8459330887006709,0.07894736842105263,0.056784191213210856
"On my NW corner of my 1.78 acre property, I saw three distinctly marked Murder Hornets land amidst the cut Douglas fir tree. We are located on the very public Tolt Pipeline trail and there are more than 20 holes in the ground underneath a row of mature c",Negative ID,0,0.7189946093463009,0.07894736842105263,0.056762732316813225
"Size and overall configuration match known parameters; however, coloration does not fully match given description.",Negative ID,0,0.7189464868241381,0.07894736842105263,0.05675893317032669
Found in my garage. It’s now in a jar in my garage.,Negative ID,0,0.7186661146758089,0.07894736842105263,0.05673679852703754
"Is this a murder hornet? I live in Duvall, WA",Negative ID,0,0.7178105406308642,0.07894736842105263,0.056669253207699805
Observed a murder hornet fly holding a small grasshopper and carry it into a hole in the yard 3901 sw Holden in west seattle. Will try and get a picture soon.,Unverified,0,0.7174593994218504,0.07894736842105263,0.05664153153330398
Found outside garage today,Negative ID,0,0.7173656344872922,0.07894736842105263,0.056634129038470434
Saw a few of them in my spearmint in my garden they were near other bees as well.,Unverified,-0.015,0.9071754976011354,0.07894736842105263,0.05661911823166858
Forgot add my email address. Wasp 1.5 inch long stuck in spider web. I didn’t dare get closer as it was still alive.,Negative ID,0,0.7169309992675014,0.07894736842105263,0.05659981573164484
It was on my parked car.,Unverified,0,0.7166316720230061,0.07894736842105263,0.05657618463339522
This thing was huge (more than 2�? and it was digging in the dirt,Negative ID,0,0.26803238224601056,0.2105263157894737,0.05642786994652854
It was big about 2.5 inches long.  I kicked it off the chair and killed it but I’ve seen several.,Unverified,-0.0125,0.3272028033385163,0.2105263157894737,0.056384800702845544
"Couldn't get a close look at the distinguishing face. Found on residential property, not threatened. Flew away shortly after picture",Negative ID,0,0.7139392791011812,0.07894736842105263,0.056363627297461666
My shoe is a size 12 in photo,Negative ID,0,0.7139267320667354,0.07894736842105263,0.056362636742110686
I saw it on my back porch screen door. However it flew off before I was able to take a photo.,Unverified,0,0.7132726597729907,0.07894736842105263,0.05631099945576242
About 1 inch long.  Flew into my house and is now contained in a jar for identification.  More photos and video available.,Negative ID,0,0.7128457325663149,0.07894736842105263,0.05627729467628802
I put it in a baggie,Unverified,0,0.7122768416463392,0.07894736842105263,0.0562323822352373
It was working its way through some herb plants that are flowering.  I tried to get a photo but was unsuccessful.,Unverified,0,0.7122030820892682,0.07894736842105263,0.05622655911231064
Not very active.  Found on porch,Unverified,0,0.7114459242131093,0.07894736842105263,0.056166783490508625
He is currently in a jar turned upside down on the cement. It's hard to get a good look at his back and face,Negative ID,0,0.7113569832819564,0.07894736842105263,0.05615976183804919
"Over an inch long. I have single-paned windows and I only noticed my window thumping because I thought it was wind. It was this bug flying into the window repeatedly. I thought the time of day was strange, along with it’s size. It was not not skinny.",Negative ID,-0.006666666666666659,0.7950495128975048,0.07894736842105263,0.05610040014103108
Can you identify for me? It was in some basil in my yard along with many bees.  Doesn't quite match any of the wasps /hornet photos I see here.  I have more photos.,Negative ID,0,0.7105946611812963,0.07894736842105263,0.05609957851431287
Saw it flying and was able to knock it down. Several more were seen. We were by the city dumpsters when they were seen.,Negative ID,0,0.710154405610043,0.07894736842105263,0.0560648214955297
"Noticed it walking through the grass next to my driveway in Everett, WA",Negative ID,0,0.7097712505489855,0.07894736842105263,0.05603457241176201
"It was bigger than a normal bee, and I confirmed pictures online. Unfortunately it was flying so I couldn't take a picture in time.",Unverified,0,0.2661514901145894,0.2105263157894737,0.05603189265570303
It flew at me i brushed it away went to fence post try to catch but missed,Unverified,0,0.7094130377664103,0.07894736842105263,0.05600629245524291
In the early autumn of 2019 my husband and I were sitting outside at our picnic table when we saw a yellow jacket and one of these Asian Hornets (which dwarfed the yellow jacket) get into begin to fight with each other.  Within seconds the yellow jacket,Unverified,-0.0007142857142857001,0.2693913789009399,0.2105263157894737,0.05599968879117533
Hissing sound when I moved it with my foot,Negative ID,0,0.7088282274587607,0.07894736842105263,0.055960123220428475
i think its one of those killer bees,Unverified,0,0.7087995317867825,0.07894736842105263,0.055957857772640715
"Hovering, grabbing honey bees, biting them.",Negative ID,0,0.7086728397610912,0.07894736842105263,0.05594785577061246
"It was dead laying in my driveway. I have it saved in a sandwich bag. I live in Vancouver, Washington",Negative ID,-0.00636363636363636,0.7891542881576478,0.07894736842105263,0.055938017964598984
Was digging in garden and one landed on my tool,Unverified,0,0.7083654775923952,0.07894736842105263,0.055923590336241724
"Spotted at outdoor dining in Birch Bay, posted to WSDA Facebook site",Positive ID,0,0.7082041127722498,0.07894736842105263,0.05591085100833551
Landed on my open car window .I swat at it twice it didn't die then it like flew away and came back at me. I rolled up my window before it could get me.,Unverified,0,0.7081865671326937,0.07894736842105263,0.05590946582626529
found in kent wa on side of road,Negative ID,0,0.7080155285990487,0.07894736842105263,0.055895962784135424
I was indoors when i heard a loud thud on the window and saw a very large hornet.,Unverified,0,0.26537788875717916,0.2105263157894737,0.05586902921203772
"On May 15, we found two dead honey bees on the front porch.  Their heads had been removed and were lying nearby.  Attached is a picture of one of the bees.  While we haven't seen any giant hornets, we found the dead bees odd and concerning.  We are prepa",Negative ID,-0.02833333333333332,0.3999342864669655,0.2105263157894737,0.05586335855444889
Came into our yard as we were eating,Unverified,0,0.7074206637172195,0.07894736842105263,0.0558489997671489
"Seen in Marysville WA. In my backyard, in a cherry tree. I could not get a picture but out was a couple inches long, looked like the pictures Ive seen and had a really loud buzzing sound,unlike any other insect I have heard. Hope this helps.",Unverified,-0.00499999999999998,0.7707473729757999,0.07894736842105263,0.05584847681387896
found in a oil pan,Unverified,0,0.7072198615441907,0.07894736842105263,0.055833146964015055
It followed me into the porch and I caught it in a mason jar.,Negative ID,0,0.7069019880476295,0.07894736842105263,0.05580805168797075
we were on a nice drive on marine Drive near the whales.  We were heading tword the the round about next to the rawganic store. One passed directly in front of our car in the direction of Semiahmoo,Unverified,0,0.706888653912791,0.07894736842105263,0.05580699899311507
Saw Asian hornet struggling in a container of water. I rescued it not realizing it was an Asian Hornet.,Unverified,0,0.7068132814270419,0.07894736842105263,0.055801048533713836
"NOT CERTAIN BUT SUSPICIOUS! I RAN INSIDE SHORTLY AFTER SEEING A BUG WITH A BRIGHT ORANGE BODY OF 2""+ FLYING HIGH, ABOVE ROOF OF MY HOUSE, THEN INTO A NEARBY FIR TREE. FLIGHT WAS NOT GRACEFUL, ALMOST BEETLE/COCKROACH LIKE SO MAYBE NOT A HORNET? IN THREE Y",Unverified,0,0.7063991026033475,0.07894736842105263,0.05576835020552743
"Pullman High School, upper lot, slow flyby headed north, one hornet...",Unverified,-0.00933333333333332,0.8245850632947492,0.07894736842105263,0.055765487453094245
Observed insect and backyard on bark of a tree,Negative ID,0,0.7061194170457044,0.07894736842105263,0.05574626976676613
"Saw this on our driveway, squished it (but not enough to kill it), then trapped it in a candle.  It's about 1.5 inches long.",Negative ID,-0.01666666666666666,0.9171154854693878,0.07894736842105263,0.05573718744933763
Massive. The video and picture are bad quality cause we didn't want to get near it. It was easily twice the size of a wasp. Hung around our balcony for a couple minutes and then flew off.,Unverified,-0.008333333333333321,0.8114194740729307,0.07894736842105263,0.05572609883031911
"Very aggressive, came out of nowhere for no reason and began to attack, so we got our pool noodle out and smack it down to the ground and began to observe the critter. Definitely assign hornet we thought.",Unverified,0,0.7057560579424165,0.07894736842105263,0.05571758352176972
Saw a suspicious insect a week ago. Visited here again today and saw the same type of insect. Largest hornet I have ever seen.,Unverified,0,0.7051805728807993,0.07894736842105263,0.05567215049058941
Sitting on the outside of the greenhouse near the lavender filled with honey bees,Unverified,0,0.7051550761793414,0.07894736842105263,0.05567013759310589
Seen multiple of these Allyn washington,Unverified,0,0.7044207435094202,0.07894736842105263,0.055612163961270014
Still alive but not moving much. Is this a murder hornet?,Negative ID,0,0.7040926343674211,0.07894736842105263,0.055586260607954296
"landed on deck and killed it.  Not sure if this is one of the murder hornets, but biggest bee looking creature we've ever seen",Negative ID,-0.045,0.7643432985701747,0.13157894736842105,0.05557148665397035
We have seen (3) total since the first sighting in our backyard.,Negative ID,0,0.7037944334966315,0.07894736842105263,0.05556271843394459
This bee was trying to sting horses on our property for several minutes before we caught it. It was very aggressive.,Negative ID,0,0.7035477464898775,0.07894736842105263,0.055543243143937694
"Was in shed buzzing, I left and came back it was gone, while i was working in shed it came back trying to come in, I burn some wood to start smoking it left again...but every now and then I could hear the buzzing of its wings but never saw it again..",Unverified,0,0.7029567847673776,0.07894736842105263,0.05549658827110875
Large hornet,Unverified,0,0.7029226966457887,0.07894736842105263,0.05549389710361489
"close to 3 inches in length.  Multiple flying past the same railing. I tried to get somewhat close to get a picture and it spun around very fast, so I backed up.",Unverified,0,0.7029077193763633,0.07894736842105263,0.05549271468760763
"Found dead - it's curled up, would be longer if straight - will keep in case you need to see it.",Negative ID,0,0.7028416560807781,0.07894736842105263,0.05548749916427195
"Still alive, slowbut moving",Unverified,0,0.7028034998724314,0.07894736842105263,0.05548448683203405
We have it captured in a jar and we have no clue what it is.,Negative ID,0,0.7026416451723766,0.07894736842105263,0.05547170882939815
Cliffside nest a few hundred yards south of the entrance to Larabee State Park. Head south down past the train tracks from Larabee and look for a double sided cliff. It's hard to get to but once you shimmy your body down a boulder you should be okay. The,Unverified,-0.0157936507936508,0.9022841827703117,0.07894736842105263,0.055439311004005384
Saw three this morning on my flowering leeks,Negative ID,0,0.7021170789166329,0.07894736842105263,0.0554302957039447
Wife and boys were on a hike believed may have stepped on a nest were chased with several stinging them and landing on them in a pack. Have the location of the hive near the Bowl and Pitcher in Spokane WA.,Unverified,0,0.7019052271395247,0.07894736842105263,0.05541357056364669
"My daughter Isabella and myself had seen the Asian hornet,  Larger than he described it,  Oh is this like we didn’t seem to going fast!",Unverified,0,0.7018992660142764,0.07894736842105263,0.055413099948495505
The attached photo is of only the mid section of the bee. I keep bees on my property and the bee found in the yard was not a familiar bee to me.,Unverified,-0.0125,0.8601265717101209,0.07894736842105263,0.05540472934553585
In my house,Negative ID,0,0.7017630027324021,0.07894736842105263,0.05540234232097911
Alive flying around,Unverified,0,0.7017322298368454,0.07894736842105263,0.05539991288185621
Mid morning it just landed on our patio over looking the Ballard Locks. It was very lethargic and didn't move. We pushed it on the pool patio. It didn't move.,Negative ID,0,0.7016045957339541,0.07894736842105263,0.05538983650531216
It appeared injured and couldn't stay on it's feet but kept rolling trying,Negative ID,0,0.7015745008909734,0.07894736842105263,0.055387460596655794
Biggest bee we have ever seen flew into our hot tub and we trapped it under a bucket.,Negative ID,0,0.7011572987437372,0.07894736842105263,0.05535452358503188
in tacoma was,Negative ID,0,0.7010779763970753,0.07894736842105263,0.055348261294505936
Was about the size of my thumb. Tried to catch but it flew off.,Unverified,0,0.7008021773564841,0.07894736842105263,0.05532648768603821
"I couldn't get a good look because it was flying, but I saw what looked to be a wasp or hornet over an inch long.",Unverified,0,0.7007316229800008,0.07894736842105263,0.05532091760368427
"Found on my lawn.  Never seen before.  close to 2"".  However the face doesn't seem to match the pics I've seen.  I have the speciman preserved in Alcohol.",Unverified,0,0.700464429169464,0.07894736842105263,0.055299823355484
Tried to get a picture but it took flight. Distinctive pointy stinger and about 2 inches long,Negative ID,-0.01,0.8266307512713773,0.07894736842105263,0.05526032246879294
Seen on a bush in our neighborhood,Negative ID,0,0.6993700323970532,0.07894736842105263,0.05521342361029367
"It was BIG and in my bedroom. Unfortunately I didn't take a picture. About 1 1/2"". I was confused because it had a rounded, furry abdomen and wasn't at all aggressive, but the more pictures I look at, the more I think it was a wasp. It only had one yello",Unverified,0,0.6991825070887296,0.07894736842105263,0.05519861898068918
There is a swarm of them at the Catherine Ursich Park on N 29th st in Old Town Tacoma right by the entrance scouring the ground.,Unverified,0,0.6990179699166179,0.07894736842105263,0.055185629203943515
Like to land and hangout on a mint plant.,Negative ID,0,0.6984779071266028,0.07894736842105263,0.0551429926678897
"Interested in the yard waste receptacle, landed long enough to get a good look, then took off.",Unverified,0,0.698167039852759,0.07894736842105263,0.0551184505146915
Was flying in my yard when I was cleaning and I slapped it and pinched the back so it wouldn’t fly,Negative ID,0,0.6981297115888995,0.07894736842105263,0.05511550354649206
Large hornet landed on hummingbird feeder,Negative ID,0,0.6976682057884528,0.07894736842105263,0.05507906887803574
"Second sighting, but daughter did a stomp and twist.  ~1.5"" long",Unverified,-0.005,0.7600287393373726,0.07894736842105263,0.05500226889505573
"Found near our garage.  I think this is a Pigeon Tremex, but thought I'd best send a photo.  Never seen this insect before.",Unverified,0,0.6958770608940099,0.07894736842105263,0.05493766270215868
Very large Hornet emerging from ground hive.  Making audible noises.  Seen flying last week.,Negative ID,0,0.2608827619077981,0.2105263157894737,0.054922686717431175
"Larger than any hornet I've ever seen, it did not die or fall after I sprayed it with Raid, but seemed to go bananas and then fly outside.",Unverified,0,0.6951420844060487,0.07894736842105263,0.054879638242582796
"Painter knocked one down, alive, and we caught it in a jar",Negative ID,-0.00555555555555554,0.7649213189108833,0.07894736842105263,0.05483296962161945
"After looking at your photos, it’s probably the elm sawfly.  Sure looks like a bee.",Negative ID,0,0.6940393566375817,0.07894736842105263,0.0547925807871775
"Found in a brick, flew away after picture was taken.",Negative ID,0,0.6931529766060407,0.07894736842105263,0.05472260341626637
Found by gardener earlier today,Negative ID,0,0.6927095470921877,0.07894736842105263,0.054687595823067446
This is my contact info from the prior submission of the sighting of a asian hornet nest last year in port angeles wa near Stevens middle school in alley between 12 and 13th on e st in the east end of the alley on the north side,Unverified,0,0.692609393792642,0.07894736842105263,0.054679688983629626
Alive on my windshield. Stayed on for just a bit as I slowly drove from a parked position. Highly unusual situation.,Negative ID,-1.850371707708594e-18,0.6924083491645651,0.07894736842105263,0.05466381703930776
Sighted on a light post in the cascade park neighborhood of Vancouver.,Negative ID,0,0.6921702232415573,0.07894736842105263,0.05464501762433347
"The insect flew around the lit balcony, repeatedly running into and landing on the glass windows over the course of 10 minutes as of the time of the report.",Negative ID,0,0.6909231396875515,0.07894736842105263,0.05454656365954354
"Was on our porch at night.  It was definitely all of 2"" long.  Sorry but it got smashed and thrown away.",Unverified,-0.03666666666666666,0.6930765907592581,0.13157894736842105,0.054527621591130455
"This is the 2nd one in 24 hours that I have seen and killed in my front yard. The two stayed within the area throughout the day and stayed mainly low to the ground (grass, driveway and fallen leaves). The first one I squished pretty good and was hard to",Unverified,0,0.6905569135034384,0.07894736842105263,0.05451765106606092
Seen at royal columns climbing area across from oak creek wildlife area,Negative ID,0,0.6904527344206538,0.07894736842105263,0.05450942640163056
Noticed on my French Drain during watering,Unverified,0,0.690159134959149,0.07894736842105263,0.05448624749677492
"I believe the insect I saw in my cilantro was a giant hornet. Other pollinators in the bush were upset and buzz-bombing it. I ran for camera and gloves to photo and destroy, but not in time for either.",Unverified,-0.02166666666666666,0.3617077849987072,0.2105263157894737,0.05448234070148223
Super fast and kept banging in my sliding door,Negative ID,0,0.690063561796915,0.07894736842105263,0.054478702247124866
"I've seen 2 that have decided to try and drive bomb me in front of my shop tent... doesn't appear to be any nest inside or near by..but it's happened to me twice and unfortunately I'm highly allergic to ""bee"" stings so I am going to purchase wasp & horne",Unverified,0,0.6900359979932913,0.07894736842105263,0.0544765261573651
it was roughly an inch and a half and looked exactly like the pictures posted on your site. It was coming in and out of a quarter sized hole then snatched a dead grasshopper that it left at the opening and went back in the hole. I found multiple holes ar,Unverified,-0.00619047619047618,0.7681899206948384,0.07894736842105263,0.05445609649595842
Saw it flying and stepped on it.,Unverified,0,0.6894208647355662,0.07894736842105263,0.05442796300543943
I have it in a container,Unverified,0,0.6893838774096871,0.07894736842105263,0.05442504295339635
Bald faced hornet 1.25 inches,Unverified,0,0.6889089093910277,0.07894736842105263,0.05438754547823902
"I saw a hornet of this size nesting in ground of Harbor Point Office Park, Mukilteo, WA parking lot in the summer of 2019. Actually what i saw was more like a paper wasp, as shown on your website, but the size of it freaked out all of my colleagues. I di",Unverified,0,0.6888064897833709,0.07894736842105263,0.05437945971973981
