,Unnamed: 0,raw,cluster,s,pol,sub,similarity
1934,1934,Was seen keeping pace near a metro bus as the bus drove off,[1],Unverified,0.1,0.4,0.23426167795227634
1935,1935,"1-ish inches long, love mint and fennel flowers.  Saw them last summer and again the past couple weeks. At least a few of them, most common in afternoon. No stripes on rear, but wanted to make sure it isn't an Asian hornet.  If it's not, any idea what it",[1],Negative ID,0.04,0.3705555555555556,0.4458043499125375
1936,1936,Murder hornet cited. Did not get a chance to take a photo to but confirmed citing through various pictures of the species.,[0],Unverified,0.2,0.75,-0.26097474338624765
1937,1937,"Hi, I've been doing yard work in my neighborhood trail and I came across the biggest bee I have ever seen. When I saw it, I joked and thought ""ooh a murder hornet, so scary"". It was until I got closer that I began to panic because of how it looked. I am",[1],Unverified,-0.5,1.0,0.5436222297173959
1938,1938,"While camping at Starbuck / Lyons Ferry Marina KOA, 102 Lyons Ferry Rd, LaCrosse, WA 99143, our neighbor campsite warned us of seeing the ""murder hornet"". I asked if he had reported it and said he wasn't sure. Anyway in reading an article that you have t",[1],Unverified,0.5,0.8888888888888888,0.38445416448844805
1939,1939,We didn’t get a photo because it got away too quickly but my husband things he saw a giant Asian hornet in our garden when he was gardening. it landed long enough that he saw it clearly and said it was around 2 inches long and very orange.,[1],Unverified,0.0666666666666666,0.4354166666666666,0.4497917988234096
1940,1940,It almost landed on my head while sitting on the porch my boyfriend swatted it away and it landed on a post.  He saw how large it was and hit it with his hat and it fell to the ground.  He then instinctively stepped on it but it took at least 20 min for,[0],Negative ID,-0.0428571428571428,0.4142857142857142,-0.19574843153219532
1941,1941,"I noticed the large insect acting strangely, so I approached. It was flying in an up and down motion bouncing off the ground. Sorry no photo. I did realize what it could be because it was not familiar to me. It finally flew off.",[0],Unverified,-0.0969671201814059,0.4810657596371882,0.0021294809942547645
1942,1942,"Found in the gravel, just off the Naches-Wenas Road, during a stop on a bike ride.",[0],Negative ID,0.0,0.0,-0.11573872435743666
1943,1943,This is the second one I have found.  I have the be. It is dried. I collected it after I stunned it.,[1],Negative ID,-0.1,0.3,0.2994407645806118
1944,1944,Found in our garden on our daisies. Bumblebees loves our daisies.,[0],Unverified,0.0,0.0,0.04082965632745375
1945,1945,"I believe the insect I saw in my cilantro was a giant hornet. Other pollinators in the bush were upset and buzz-bombing it. I ran for camera and gloves to photo and destroy, but not in time for either.",[0],Unverified,-0.1083333333333333,0.4583333333333333,-0.03899929293784899
1946,1946,"Was in grass in yard; we killed with and have it for you.  We have it an old large, orange plastic prescription container.  (360) 551-2647.",[1],Unverified,0.038095238095238,0.2095238095238095,0.3756619711441022
1947,1947,Possible see one at the Semiahmoo spit near the small parking lot/pull off along side the trail.,[1],Negative ID,-0.0499999999999999,0.6,0.46596995779761563
1948,1948,"Steamboat Rock State Park. 1.5-2"" long orange head, dark eyes, thick thorax and abdomen.",[1],Unverified,-0.1666666666666666,0.425,0.15977383030026598
1949,1949,I was digging into slope in my yard in the process of building steps when I discovered huge orange and black insect (2 inches).  There were also a bunch of smaller orange winged insects in the ground.  (Stupidly) I put the big insect back in the ground a,[1],Unverified,-0.0944444444444444,0.4888888888888889,0.4801722898527428
1950,1950,Absolutely a murder hornet. It was huge and was in my backyard,[0],Unverified,0.3,0.9,0.11658279495055063
1951,1951,I found a dear bee on my lawn chair it had a head and wing but no body.  I have holes in my flower beds that I have just noticed that are round and many of them that I have never seen beforethey are perfectly roundandand about a half inch across they are,[0],Unverified,0.2833333333333333,0.5166666666666666,0.11658279495055063
1952,1952,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",[0],Unverified,0.2,0.3,0.11658279495055063
1953,1953,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",[1],Unverified,0.2,0.3,0.42982326922593295
1954,1954,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",[1],Unverified,0.2,0.3,0.2649131806360351
1955,1955,We notice it on our screen door when we realized what it was it flew away when we tried to open screen to capture it it was very large could not kill or capture  did not get photo because by the time we realized what it was flew away,[1],Unverified,0.1392857142857143,0.5285714285714286,0.6754319486794649
1956,1956,digging up sprinkler box and I noticed it flying around. Was able to knock it to ground then kill it,[1],Negative ID,0.5,0.625,0.26522360983546134
1957,1957,"It was very large, appx 1.5-2 inches and thick bodies. Orange head. It chased me and flew off so I couldn’t get a picture.",[1],Unverified,-0.0107142857142857,0.5160714285714285,0.3238202503020013
1958,1958,Noticable orangish face and distinctly plumper that a wasp. It traveled through our house and was trapped between our screen and door out of panic. I wasn't thinking and opened the screen to release it.,[0],Unverified,0.0499999999999999,0.15,0.1962545357748038
1959,1959,I noticed 2 of these on a plant in one of the beds at my house...I thought they were really big and laughed to myself it couldn't be one of them...it wasn't until I watched a news report about these hornets did I realize that they are what I saw.  I live,[0],Unverified,0.2787878787878787,0.2666666666666666,-0.249340520195525
1960,1960,"My husband is pretty sure he saw one, but couldn't get a picture. Decided to submit this anyway in case others have been spotted in the area.",[0],Unverified,0.375,0.9444444444444444,0.09375421742442995
1961,1961,Found on the floor of our apartment parking garage. Was dead. We collected it and have it in a plastic bag. Quarter for comparison.,[0],Negative ID,-0.2,0.4,-0.3055930716709958
1962,1962,Found in road with body area partly damaged. Crunches up it measure about 1.5 inches. Chelan wa,[0],Negative ID,0.0,0.0,0.2674447759985924
1963,1963,"It was dead laying in my driveway. I have it saved in a sandwich bag. I live in Vancouver, Washington",[1],Negative ID,-0.0318181818181818,0.45,0.4638614973536244
1964,1964,"A workman at our house pointed out a hornets nest attached to my rhododendron in the front yard.  He said there were evasive hornets in the area.  I saw a single, very large hornet utilizing the nest.  Knocked down the nest and stepped on the hornet.  Th",[0],Unverified,0.0171957671957671,0.3534391534391534,-0.26846617719641436
1965,1965,Both my wife and I saw this flying around our deck for a minute. Observed it close and this was approx 2in long. Flew off before we could snap photo,[0],Unverified,-0.05,0.4,-0.36331689220473723
1966,1966,"I was walking home from grocery shopping at Thriftway, Morgan Junction in West Seattle. I was walking down Holly Street in between 42nd Ave and California Ave...heading toward California on the side of the street where there are homes and condos. There w",[0],Unverified,-0.1555555555555555,0.2888888888888889,0.024662439235813776
1967,1967,"We found the dead specimen on the Possesssion Lane near 11900-13048 Possession Lane, Edmonds, WA  98026.  We have the specimen if you need to examine it.",[1],Negative ID,-0.05,0.4,0.3058863138055636
1968,1968,Came in the open window of our car in Quincy Washington it was knocked silly and died not long after,[1],Negative ID,-0.1583333333333333,0.5916666666666667,0.6364935773390311
1969,1969,I was told it was aggressive and hitting the window several times,[0],Negative ID,0.0,0.0,0.18058080995041464
1970,1970,"I do not have a picture, but I am very familiar with the look of native wasps and hornets.  The hornet I just saw was longer and wider than a mud wasp, was mostly dark colored, and was about 2�?long.  It was sitting on a white piece of trim on my house",[0],Unverified,0.1125,0.35,0.31004711166024207
1971,1971,"This is the 2nd giant Hornet weve found in our back yard. The first was a month ago, today we just encountered another.",[1],Unverified,0.0625,0.3333333333333333,0.5193362442431626
1972,1972,"Installing septic system employee saw the bee.  After description of it we checked and he confirmed it was a Asian bee given the overall size and description.  Wasn't able to capture a picture but as we were looking for information on it, one flew by our",[0],Unverified,0.225,0.40625,-0.12033879038774305
1973,1973,Very very large what looked like a wasp but bigger flew past me and landed on my fence. I took a video and thought it could be a murder hornet as I had never seen anything like that before.,[1],Unverified,0.0095238095238095,0.4357142857142857,0.3990958090181704
1974,1974,Found by gardener earlier today,[1],Negative ID,0.0,0.5,0.35040103305407144
1975,1975,"Very large and fast. We’ve been seeing it in the same spot for about a week. I went to check it out and it was aggressive. I couldn’t get a photo. It’s staying in the same area, right outside our dining room window, so we see it all day.",[0],Unverified,0.1273809523809523,0.3321428571428571,-0.0674828743286155
1976,1976,Is this a juvenile murder hornet? I have never seen this type of bee in our yard before today. I have more photos if needed.,[1],Unverified,0.125,0.375,0.5272079750343606
1977,1977,photo can't transfer to site,[1],Unverified,0.0,0.0,0.30674745541548837
1978,1978,"I'm not sure if this is one, it's big and had a black rump.",[0],Negative ID,-0.1388888888888888,0.474074074074074,0.17295189696812518
1979,1979,Recorded on Ring camera and compared to wire hanging in forground seems quite large and YELLOW FACE,[1],Negative ID,0.1071428571428571,0.2142857142857142,0.3771125608296306
1980,1980,It was attracted to the wet areas around the lake we were visiting. There were about 5 flying around.,[0],Unverified,-0.1,0.4,-0.02889265537098119
1981,1981,We saw one more hornets at least two inches long for a period of a week.  We kept part of them to show the girls.  Am assuming they were traveling through the Odessa area,[0],Negative ID,0.05,0.4333333333333333,-0.19698697335811124
1982,1982,It was on the siding of my house.,[1],Unverified,0.0,0.0,0.4148490825736964
1983,1983,"On patio 408 Canyon Place, Wentachee",[0],Negative ID,0.0,0.0,0.13312716511535216
1984,1984,"This is the second one we’ve found in our garage.  We live in Moses Lake.  It looks like a hornet, but I don’t see any wings.  It is way bigger than any bee or hornet we’ve ever seen.",[1],Negative ID,0.0454545454545454,0.3333333333333333,0.38574982680104397
1985,1985,"Is this an Asian ""murder"" hornet?  It was captured/wounded by our dog who grabbed it from the tree trunk where we had set a trap as instructed.",[0],Negative ID,0.0,0.0,0.29271907294858934
1986,1986,"Couldn't get a close look at the distinguishing face. Found on residential property, not threatened. Flew away shortly after picture",[1],Negative ID,0.0,0.3,0.37537632174358737
1987,1987,Thing was bigger than any  hornet I’ve ever seen along the bank off south stillagamish river in my back yard haven’t seen anymore,[0],Negative ID,0.0,0.25,0.3902147348832201
1988,1988,"took a few photos, didn't think it might be a giant Asian hornet...just saw a new article and noticed the similarities.",[1],Negative ID,-0.0159090909090909,0.3886363636363636,0.4850546238599
1989,1989,"Observed on a onion blossom yesterday and captured there today.  Photo is of underside, colors black and reddish orange. Not large.  I’ll save the specimen for a few days and watch for others.",[1],Negative ID,-0.1579365079365079,0.3206349206349206,0.5018349454082824
1990,1990,I tried to vacuum it up with a long attachment but wasn't able to.  I did take several pictures.  I've seen paper wasps many times over the years but have never seen a wasp or hornet this big.,[1],Negative ID,0.1569444444444444,0.2708333333333333,0.3913071018402223
1991,1991,Unusual large hornet with distinctive markings,[1],Unverified,0.2071428571428571,0.7142857142857143,0.3480710569355223
1992,1992,Large Hornet unusual markings than normal for the area,[0],Negative ID,0.1880952380952381,0.6928571428571427,0.13428298256325502
1993,1993,This morning I saw a large insect flying around. This afternoon while chopping wood I saw a smaller version and killed it. The larger one then came back and I was able to kill it as well.,[1],Negative ID,0.0857142857142857,0.3422619047619048,0.41668607471165836
1994,1994,Huge !!! Orangish Red about 2 1/2 to 3 in. Came at me in my garden!,[0],Unverified,0.390625,0.45,0.2025024742922849
1995,1995,"Yellow head, definitely over an inch long. Spotted it on my mint plant in my garden.",[1],Unverified,-0.0166666666666666,0.3,0.5711525110182939
1996,1996,"We had two little starter bee hives on the roof up until a week ago. They have completely disappeared. Not sure if it’s the specimen you’re looking for, but thought I’d report it anyway.",[0],Negative ID,-0.1125,0.5962962962962962,0.08487757866133945
1997,1997,Bald faced hornet 1.25 inches,[1],Unverified,0.0,0.0,0.34592984972728624
1998,1998,"We found just one of these with a broken wing under a pile of debri in our yard in Des Moines, WA. We are doing rennovations and recently took down an old shed where it was possibly living. No nest or others have been found. It is about 2 inches.",[1],Unverified,-0.0911111111111111,0.4277777777777777,0.33331492464920437
1999,1999,It was unlike anything I had seen before. It looked to be 1 1/4�?or longer. And it was incredibly fat.,[0],Negative ID,0.9,0.9,-0.10018087335413804
2000,2000,"Working behind garage and friend reported seeing one,  2�?long could not get close enough for a photo.",[1],Unverified,-0.2,0.6,0.4316689986873556
2001,2001,Found dead hornet in pool filter.,[1],Negative ID,-0.2,0.4,0.45069862550331485
2002,2002,"The hornet was huge! We had never seen anything like it.  It was flying quickly by as if it was surveying the area to see if there was anything of interest in the flower bed, eves of the house, looked in windows, in the top part of our open shed. I don",[1],Unverified,0.3333333333333333,0.6,0.21648211496433725
2003,2003,"Noted on flower, approximately 1-1.5 inches long, stinger observed.",[1],Negative ID,-0.225,0.5,0.5011190211331403
2004,2004,I'm pretty certain this was a Murder Hornet.,[1],Unverified,0.2321428571428571,0.7857142857142857,0.6433943801456028
2005,2005,"The bee was HUGE. My brother killed it, but didn’t keep the body. It was “fighting�?with the other (different) bees around it. We have a minute long video that shows it more clearly moving around.",[1],Negative ID,0.0892857142857142,0.4511904761904762,0.6811367756790585
2006,2006,"Unfortunately, I ran the other direction when I saw it, so no photos.  What I encountered was about 1.5"" long, mostly black body with orange/yellow stripes.  I didn't notice it's face.  I moved about 10' away and could still clearly make out a long sting",[1],Unverified,-0.1319444444444444,0.498611111111111,0.4757745211323102
2007,2007,It doesn’t have a yellow face but seems large for a yellow jacket. It’s about 1.3 inches,[1],Negative ID,0.0714285714285714,0.1428571428571428,0.5687615384658178
2008,2008,"Did not get a good look, but saw an unusually big, buzzing insect that flew onto the ground in a patch of clover. Stood back and waited to see it fly again, but it didn’t re-emerge for over a minute.  We have been aware of the hornet being in the count",[1],Unverified,0.35,0.37,0.6599585341082679
2009,2009,"Very large orange and black bee, landed on my shirt while we were picking huckleberries. Noticable weight where it landed, sounded like a small helicopter as it flew away. In typical girl fashion, I scared it away before I could really get a good look at",[0],Unverified,0.0992063492063492,0.4484126984126984,0.16461869096728388
2010,2010,The wings look the same but its all black.  We have seen several of these. Some have had yellow stripes but the one we have a picture of doesnt seem to be the same but we are wondering.,[1],Negative ID,-0.0333333333333333,0.1366666666666666,0.49991358209539344
2011,2011,"I was working on a well at a customers residence and I saw one, we tried to kill it but it hit the ground after smaking it then flew away. Customer saw another one about 1/2hr later. I left and told customer he should report it. Sorry no photo. It was bi",[0],Unverified,-0.1666666666666666,0.3333333333333333,0.20220956206494184
2012,2012,I be believed  I saw a huge bee it was the size of my first 2 of my 2 fingers  the stinger was huge and I thought at first  a humming bird look up it was a bee I grab  my grandson and ran  to the otherside of yard.,[1],Unverified,0.325,0.6166666666666667,0.25943109263510755
2013,2013,Unfamiliar species. Is this the Asian hornet?,[1],Negative ID,0.0,0.0,0.44153672368438157
2014,2014,Additional photos,[1],Negative ID,0.0,0.0,0.39642560647593605
2015,2015,"We were visiting a relatives house in Mukilteo and noticed a very distinctive about 1.5"" orange wasp. I took a picture a bad picture it as I was trying to step on it.",[0],Negative ID,-0.2499999999999999,0.4833333333333333,0.07420222122325665
2016,2016,We had a very large (Dragon-fly sized) orange and black was flying in our back yard in North Seattle.  I’m reporting this as a sighting because I am hoping that providing my location will help to identify ‘murder hornets�?in our area.,[1],Unverified,0.0373015873015873,0.3301587301587301,0.4402193593206229
2017,2017,"Flying near white flowered plant at Issaquah Target parking lot.  there were 4-5 of them around 1.5-2"" long.",[1],Negative ID,0.0166666666666666,0.2666666666666666,0.5978263083431455
2018,2018,.just buzzing arround hovering near flowers black with red head and a little red on the body. Stinger was out and very long.. On Lena Lake trail when headed back. About where trail begins to turn away from lake.,[1],Unverified,-0.045595238095238,0.2647619047619048,0.30728737015829044
2019,2019,Incredibly large hornet,[1],Unverified,0.2142857142857142,0.4285714285714285,0.48510836528407203
2020,2020,I am POSITIVE this was not a native hornet or bee.,[0],Unverified,0.2272727272727272,0.5454545454545454,-0.2984344492804397
2021,2021,"We saw one hornet, in our backyard, as we were around our fire pit.  The hornet landed on my sons leg and then flew off, as quickly as it came.  This hornet was big - bigger then my thumb- and reminded me of a dragon fly, until it landed and I could see",[0],Unverified,0.2833333333333333,0.5,-0.14515143178265405
2022,2022,"45th and midvale, seattle",[0],Negative ID,0.0,0.0,-0.051708922944790514
2023,2023,Found dead in parking area,[1],Negative ID,-0.2,0.4,0.5300059803106166
2024,2024,Spotted the hornet the other day and reported it. Now I am sending a picture of it.,[1],Negative ID,-0.125,0.375,0.576705120338334
2025,2025,Yellow/orange head. about 1 and a half inches long. I was weed eating my lawn and I saw it land on a bush near me.,[1],Unverified,-0.0388888888888888,0.3222222222222222,0.4536650272431197
2026,2026,It was surrounded by other bees and we could clearly tell it was larger and a different color,[1],Negative ID,-0.0062499999999999,0.4645833333333333,0.4233098795568502
2027,2027,As I was watering my garden I saw hornets that I’ve never seen before foraging on fennel plants. The best picture I could get is attached. I’d like information on building/setting traps. These hornets caught my eye due to their orange-ish color and s,[0],Negative ID,0.4375,0.3375,0.031031155395235314
2028,2028,"Doesn't look like the Asian Giant photos exactly, but it's certainly the largest hornet I have seen.  Just want to be sure.  It was clearly not a paper wasp.  We spotted as many as five",[1],Negative ID,0.2020408163265306,0.5133786848072562,0.4419381635470523
2029,2029,concentrated next to a parking lot on a gravel patch where many are seen on the a gravel trail.  picture not plausible,[1],Unverified,0.0833333333333333,0.3333333333333333,0.44793471487032044
2030,2030,They are in our backyard. I have never seen these before til this year. Photo shows normal wasp on left and giant hornet on right-hard to get a photo-.,[1],Negative ID,0.0499999999999999,0.5499999999999999,0.4519044757993133
2031,2031,"Unable to take a photo but the insect was buzzing around my blanket at the park for a few moments. It was very large (1.5-2in), something I’ve never seen before, and had a distinct orange face. I was sitting in an area with a mix of grass and clovers w",[0],Unverified,-0.0303571428571428,0.3642857142857142,-0.33311037026621676
2032,2032,Saw hornet approaching my sweet peas where other bees were getting pollen. It buzzed away before I could grab my phone for a picture.,[0],Unverified,0.075,0.3416666666666666,0.15810035825254293
2033,2033,"Lake Margaret Public Access, Duvall, WA",[0],Negative ID,0.0,0.0666666666666666,-0.014860133696519942
2034,2034,"I believe I spotted an Asian Giant hornet in my garden.  Interestingly, it was quite furtive and disappeared the moment I came near.",[1],Unverified,0.1,0.48,0.5344360270985851
2035,2035,"Found dead in our wood pile.  Wood pile is two weeks old and while moving the pile to stack it, this guy was found dead on top of a piece of wood. Hornet is intact, and I find it hard to believe that it would have been moved with the pile.",[1],Negative ID,-0.0183333333333333,0.4083333333333333,0.5125062569423958
2036,2036,Two large Mostly black wasps either mating or one is attacking the other.,[0],Negative ID,-0.0257936507936507,0.4123015873015873,0.30738432660560916
2037,2037,It did not have a yellow face but I have never seen anything like it. It has the eyes just like the photo you have and it was attacking a bumble bee. I ran to get a jar to put it in but it went to my neighbors yard behind me. I really have not seen anyth,[1],Unverified,-0.0666666666666666,0.3,0.38163598988343167
2038,2038,Found a dead hornet in my fly trap that appears similar to the giant Asian hornet. My kids think they saw a live one flying in our pasture.,[0],Negative ID,0.1227272727272727,0.5333333333333333,0.192755600699672
2039,2039,"Saw a possible hornets, they look like the picture I sent.",[1],Negative ID,0.0,1.0,0.5555177311102549
2040,2040,Was moving a fallen tree and found this floundering underneath a round,[0],Negative ID,-0.2,0.4,-0.006934842727733431
2041,2041,"I was watering outback noticed the the burnt orange looking wings as it landed on the grass it definitely was an Asian Hornet, it looked just like the 1 in the pictures.",[1],Unverified,0.0,0.25,0.4845889803987962
2042,2042,"Going in my wood pile, husband killed didn't see any more",[1],Negative ID,0.15,0.25,0.3418695699837473
2043,2043,"Not colored like a yellow jacket but HUGE!  A giant 1.5"" ALL BLACK wasp flew right toward me as I sat directly in the sunshine.  Mistakenly sure it was the Asian bee. NOT!                                             e just off I-405.  Mistakenly thought",[1],Unverified,0.1523809523809524,0.5197420634920634,0.369767829693026
2044,2044,Murder Hornet? Large hornet-looking creature came into backyard garden area. Usual bees seemed agitated. I have never seen this creature before.,[0],Negative ID,-0.0178571428571428,0.3392857142857143,0.2141466521985691
2045,2045,2 of them on my hydrangea at least 1�?long,[1],Unverified,-0.3,0.4,0.5876052203001799
2046,2046,We don't think this is an Asian Hornet but it's big so thought we'd report it. If it's not would you please tell us what it is. Thanks,[1],Negative ID,0.0666666666666666,0.1,0.6489245222674476
2047,2047,"I don't have a photo, but I watched what at first thought was a hummingbird in the flowers and when I got closer I saw a two inch hornet darker than a yellow jacket with similar striped pattern. I live north Seattle it was in my backyard.",[0],Unverified,0.096590909090909,0.3083333333333333,0.1288743393763003
2048,2048,"My kitty cat got this one.  It’s about 2 inches long, yellow face, large black eyes, two color stinger - Black toward the tip and orange toward the belly.  Not seen this before, does not match photos of the murder hornet.",[0],Negative ID,-0.0338095238095238,0.339047619047619,-0.24875551057910478
2049,2049,Came to visit parents noticed a colony of these insects swarming their garden. They are not aggressive but are making honeycombs through out the property.,[1],Negative ID,0.0,0.0,0.5545555820067724
2050,2050,Found on milkman road. Langley washington,[1],Negative ID,0.0,0.0,0.2884129395423871
2051,2051,"Boyfriend grew up around here, he saw one on the trail of two forests on st.helens. It was about two inches long and orange. Looked like nothing he’s seen around here. Tried to catch it with his shirt but flew away.",[1],Unverified,-0.05,0.4,0.5066091996652109
2052,2052,Killed it have pictures,[0],Unverified,-0.2,0.0,-0.15106483271024276
2053,2053,Large two and a half inches long stinger,[0],Negative ID,-0.0007936507936507,0.3317460317460317,0.1286904536668401
2054,2054,"We were playing on the turf soccer field at the Bothell high school in Bothell Washington. We are absolutely positive that we saw a murder hornet on the turf field by one of the goals. As we were walking in the six yard box, my husband looked down and sa",[0],Unverified,0.0772390572390572,0.4581144781144781,0.10962603494042047
2055,2055,Seen on window box in sun warm evening,[0],Unverified,0.6,0.6,0.26630663757936823
2056,2056,"Not sure what this one is, just on case...",[0],Negative ID,-0.25,0.8888888888888888,0.1582976692252689
2057,2057,"my driveway is full of huge hornets that appear to have yellow faces, they have numerous holes dug in my gravel driveway and are around 2 inches long. Please let me know if the state wants to check them out or if I should spray them with hornet spray. Th",[0],Negative ID,0.15,0.4083333333333334,-0.073646416425429
2058,2058,We kill 3 of the wasps pictured. 2 immediately aft cutting a tre down and one a couple days later. They acted lethargic.,[0],Negative ID,-0.2518518518518518,0.3962962962962963,-0.046712655719979755
2059,2059,Found the cats playing with it outdoor. It was hardly flying,[1],Negative ID,-0.2916666666666667,0.5416666666666666,0.3193816725578573
2060,2060,Where the grass meets the asphalt street I observed the hornet crawling in the dead grass. Observed it for about five seconds then it few to the west.,[0],Unverified,-0.2,0.25,0.299966133027165
2061,2061,"loud, dark body, moved slowly. Killed it with yellowjacket spray from Home Depot. Turned that a LOT blacker than it was.",[0],Unverified,-0.0833333333333333,0.4000000000000001,-0.16736195372693516
2062,2062,"Flew over us for dinner. Kind of long and blackish. Killed it with Home Depot yellowjacket spray, which made it turn quite black.",[0],Negative ID,0.0458333333333333,0.4333333333333333,0.1694553227784733
2063,2063,found in kent wa on side of road,[1],Negative ID,0.0,0.0,0.36840744531816905
2064,2064,Working in the back area of my yard nd saw it on the ground.,[1],Negative ID,0.0,0.0,0.5820977213206114
2065,2065,Flying around in the trees but passed flew away fast (probably cause we were having a fire) so no nest here. Sorry can’t add photo It flew away to fast but defenitly an Asian giant hornet,[1],Unverified,-0.0199999999999999,0.64,0.3950428384873602
2066,2066,"We saw a very unusual wasp like insect at 5pm in our back yard. About 2""inch, yellow, black stripes and fast flying. It landed on our playset trampoline briefly which is when we observed it. My husband and another friend immediately said it looked like a",[1],Unverified,0.0488888888888888,0.3944444444444444,0.5168820636967818
2067,2067,"It looked like a large hornet, I tried to measure by my phone and compared it to a small leaf it was about 1 1/2 inches. Our neighbors have 4 honey bee boxes in their backyard",[1],Negative ID,-0.0178571428571428,0.4142857142857142,0.31661053528940236
2068,2068,The insect appeared at dusk while I was just finishing up painting my garage for the evening. It landed on the building and it was about two inches long with very brown wings. The insect was very dark colored and it was hard to see in the dim light. Mayb,[1],Unverified,0.0272222222222222,0.4936111111111111,0.528631697319172
2069,2069,"I found this in a large yellow dahlia, just as I cut the flower stem.  I got it into a jar so I could take some photos and find out what it was.  It seemed to have an aggressive attitude when I was trying to get it into the jar.",[0],Negative ID,0.1071428571428571,0.2142857142857142,-0.12853785786363814
2070,2070,"Black face, one yellow marking between head and tail end, brown and black tail, yellow tips on the antenna and yellow on the legs, no hair on the tail",[1],Negative ID,-0.0666666666666666,0.1733333333333333,0.44791761493241344
2071,2071,"I found (and killed) one of theses critters this morning (Sunday, Aug, 2) in my side yard.",[0],Unverified,-0.2,0.0,0.1484851252184146
2072,2072,"My girlfriend said she thought she saw on on her flowers Big with brown and black, confirm with me after i showed her a pic of them from internet",[0],Unverified,-0.0833333333333333,0.2666666666666666,-0.08365460593313738
2073,2073,Not sure if it's what you're looking for. Saw this at the end of my street. I can send a screenshot if the video doesn't work,[0],Unverified,-0.25,0.8888888888888888,0.04040273482592224
2074,2074,I tried to upload a video of a possible sighting in Seattle but don't think it uploaded so I'm sending a screenshot. Please let me know if you'd like the video,[0],Negative ID,0.0,1.0,-0.10936950035651939
2075,2075,While watering mt lawn I saw one on my retaining wall. I have seberal honey bees in my garden.,[0],Unverified,0.0,0.0,-0.20016043672200154
2076,2076,Dive-bombed us in our pool. Hit it with a water noodle. Please let us know if it is a Murder Hornet or not.,[1],Negative ID,0.0,0.0,0.6423202340249662
2077,2077,"Road trip from Spokane, WA to Florence, OR. Upon arrival, specimen was stuck in the grille of my camper van. Specimen has only partial thorax.",[1],Negative ID,-0.05,0.65,0.2724891008878196
2078,2078,"Insect landed on our garden hose while laying in the front yard. Insect was large with orange head, black mid section and yellow striped abdomen. Wings were large/long with a yellow/orange hue. It flew away before a picture could be taken. We’ll watch",[0],Unverified,0.0119047619047619,0.2154761904761905,0.21595258618946428
2079,2079,Was dragging a tail string?,[1],Unverified,0.0,0.0,0.39535642707789387
2080,2080,"This Hornet was found floating in a bowl of water. Assuming it was a regular hornet, we threw it out. Ten minutes later, seeing one on TV we realized what it was and went looking for it but it was gone. consequently, no picture but I am reasonably certai",[0],Unverified,0.05,0.1692307692307692,0.08505314149100471
2081,2081,"I'm a gardener, never seen this size before so I'm guessing it's the bad one.",[0],Negative ID,-0.6999999999999998,0.6666666666666666,-0.16198821261663127
2082,2082,Found inside my house,[1],Negative ID,0.0,0.0,0.3006427154427877
2083,2083,An employee turned this in on July 27th.,[1],Negative ID,0.0,0.0,0.3430529957016309
2084,2084,"This bee was found in Ephrata, WA. It was flying around near my son on our deck. I hit it with my shoe. I don’t know if it was a murder hornet or not. It was big.",[0],Negative ID,0.05,0.25,0.11308878712287104
2085,2085,I am at alderbrook resort near union Washington on hood canal. While eating lunch I saw what I believe was a giant bee fly by. It was over an inch long and had a large girth. I have never seen a bee that large and thought it could have been an Asian gian,[1],Unverified,0.1826530612244898,0.5081632653061223,0.5368048633966181
2086,2086,"I sent a picture of a live hornet today, my sister came and killed it so here's more pictures",[1],Negative ID,0.1454545454545454,0.3333333333333333,0.295183402189502
2087,2087,Large with orange face,[1],Unverified,0.2142857142857142,0.4285714285714285,0.5857703734327245
2088,2088,"It was flying in front of my kitchen window on the shady side of the house, and left.",[0],Unverified,-0.125,0.3125,0.13752749598654057
2089,2089,"1.5-2"" in length. Landed on the rear tire of a fellow biker in Galbraith Bike Area. Significantly larger than any hornet I've seen before. Long dark body, orange head. Stinger looked like it was protruding. Didn't make to sting/no body curling/didn't see",[1],Unverified,-0.0666666666666666,0.4333333333333333,0.37454850886155056
2090,2090,"I arrived in Glacier, WA last Friday. took a walk through the woods to the river, just a 1/4 mile down to the river. I am not sure if it was an Asian Giant Hornet - but it was extremely aggressive, and it looked like one of these (yellow and black), as i",[1],Unverified,-0.0871527777777777,0.4597222222222222,0.4485734649830394
2091,2091,Found hornets in planter flying around the mint in my front yard,[0],Unverified,0.0,0.0,0.24901118791765636
2092,2092,I had to kill it because it was on my little kids play set but it was gigantic. I have never seen a hornet that size. It wasn’t as big as some of the pictures but it was a little bigger than the tip of my index finger to my knuckle. The colors were mor,[0],Unverified,-0.09375,0.4,0.09052832896036475
2093,2093,"Dead, by my house. Have seen others at Ebeys landing",[1],Negative ID,-0.2,0.4,0.23613294640004082
